pair	K562_ATAC_only.ABC.Score	pred_gm12878_multimodal.ABC.Score	pred_k562_multimodal.ABC.Score	chrom	chromStart	chromEnd	measuredGeneSymbol	Regulated	EffectSize	startTSS	pred_elements	y	dist	absdist	pct_pred_k562_multimodal.ABC.Score	pct_pred_gm12878_multimodal.ABC.Score	pct_K562_ATAC_only.ABC.Score	dpct	ekey
SAP18|chr13:21817141-21817641:.|SAP18	0.005203	0.004093	0.004154	chr13	21243002	21243502	SAP18	False	-0.0386219804962262	21140263	chr13:21242693-21243789	0	102989.0	102989.0	0.8216012376716303	0.826629278669503	0.8703345581125508	0.005028040997872685	chr13:21242693-21243789|SAP18
SAR1A|chr10:72409253-72409753:.|SAR1A	0.00044400000000000006	0.000251	0.000401	chr10	70649497	70649997	SAR1A	False	0.0126369631797685	70170279	chr10:70649109-70650013	0	479468.0	479468.0	0.4021949332817637	0.3479984529104622	0.40161477470508605	-0.05419648037130148	chr10:70649109-70650013|SAR1A
SAR1A|chr10:72420511-72421011:.|SAR1A	0.00022	0.00027	0.00033999999999999997	chr10	70660755	70661255	SAR1A	False	-0.072838934756605	70170279	chr10:70660622-70661122	0	490726.0	490726.0	0.37666795590794816	0.3602301295687488	0.26663121253142524	-0.01643782633919938	chr10:70660622-70661122|SAR1A
SAR1B|chr5:133268241-133269129:.|SAR1B	0.001007	0.0018030000000000001	0.001498	chr5	133932550	133933438	SAR1B	False	-0.00651651876769199	134632593	chr5:133932393-133933555	0	-699599.0	699599.0	0.6552891123573776	0.7055695223361051	0.5949526203829046	0.050280409978727514	chr5:133932393-133933555|SAR1B
SAR1B|chr5:133838981-133839481:.|SAR1B	0.0021620000000000003	0.002473	0.00252	chr5	134503290	134503790	SAR1B	False	0.0108403926900851	134632593	chr5:134503262-134504172	0	-129053.0	129053.0	0.7470025140204989	0.7571069425643009	0.7468574743763295	0.010104428543802002	chr5:134503262-134504172|SAR1B
SARAF|chr8:29130314-29130814:.|SARAF	8.3e-05	6.8e-05	3.8e-05	chr8	29272797	29273297	SARAF	False	0.0419451287652943	30082958	chr8:29272818-29273318	0	-809911.0	809911.0	0.16868110616901955	0.20112163991491008	0.16094565847998452	0.03244053374589054	chr8:29272818-29273318|SARAF
SARS|chr1:109075898-109076896:.|SARS	0.000655	0.0006129999999999999	0.000817	chr1	108533276	108534274	SARS	False	0.0447050356423888	109213642	chr1:108533267-108534208	0	-679867.0	679867.0	0.5374202281957068	0.5065751305356797	0.49274801779152966	-0.030845097660027077	chr1:108533267-108534208|SARS
SARS|chr1:110336098-110337250:.|SARS	0.000472	0.00022	0.000413	chr1	109793476	109794628	SARS	False	0.00342746883909206	109213642	chr1:109793434-109795353	0	580410.0	580410.0	0.40780313285631403	0.32933668536066524	0.4147166892283891	-0.0784664474956488	chr1:109793434-109795353|SARS
SARS|chr1:110360796-110361578:.|SARS	0.00066	0.000717	0.000714	chr1	109818174	109818956	SARS	False	-0.0096363952067271	109213642	chr1:109818190-109819356	0	604923.0	604923.0	0.5131502610713595	0.5367917230709728	0.4942467607812802	0.023641461999613256	chr1:109818190-109819356|SARS
SARS|chr1:110366389-110366889:.|SARS	0.000976	0.000584	0.000935	chr1	109823767	109824267	SARS	False	0.0195598818512781	109213642	chr1:109823382-109824893	0	610375.0	610375.0	0.5654612260684587	0.4951653451943531	0.5873138657899826	-0.0702958808741056	chr1:109823382-109824893|SARS
SARS|chr1:110431749-110432249:.|SARS	0.00016999999999999999	0.00014	0.00018	chr1	109889127	109889627	SARS	False	-0.0370697221579361	109213642	chr1:109889162-109889662	0	675735.0	675735.0	0.28393927673564107	0.26943531231870044	0.22882421195126668	-0.014503964416940629	chr1:109889162-109889662|SARS
SARS|chr1:110522184-110522684:.|SARS	0.000164	0.00011200000000000001	0.000196	chr1	109979562	109980062	SARS	False	0.0617342955861651	109213642	chr1:109979112-109980064	0	766170.0	766170.0	0.2952040224327983	0.24540707793463545	0.2230709727325469	-0.049796944498162854	chr1:109979112-109980064|SARS
SART1|chr11:65695509-65696009:.|SART1	0.004478	0.007092	0.0044670000000000005	chr11	65928038	65928538	SART1	False	-0.00602489114689808	65961438	chr11:65927603-65928517	0	-33150.0	33150.0	0.82982015084123	0.8831947398955714	0.8538967317733513	0.05337458905434145	chr11:65927603-65928517|SART1
SBDS|chr7:65480932-65481432:.|SBDS	6.500000000000001e-05	8.3e-05	7.5e-05	chr7	66015945	66016445	SBDS	False	-0.0159944087530375	66995446	chr7:66015295-66016264	0	-979251.0	979251.0	0.19947785728099013	0.2149970992071166	0.14963256623477084	0.01551924192612647	chr7:66015295-66016264|SBDS
SBDS|chr7:66373449-66374085:.|SBDS	0.0	0.0	0.0	chr7	66908462	66909098	SBDS	False	-0.0108947950866804	66995446		0	-86666.0	86666.0	0.07488880293947012	0.07653258557339006	0.06488106749178109	0.0016437826339199407	nan|SBDS
SCAMP4|chr19:982611-983111:.|SCAMP4	0.000309	0.000123	0.000173	chr19	982611	983111	SCAMP4	False	-0.0198111124614844	1904963	chr19:982643-983143	0	-922102.0	922102.0	0.2803132856314059	0.25536646683426806	0.32759620963063235	-0.024946818797137837	chr19:982643-983143|SCAMP4
SCARB1|chr12:125371635-125372135:.|SCARB1	0.007551	0.011412	0.009239	chr12	124887089	124887589	SCARB1	True	-0.0411759920319337	124863723	chr12:124887088-124887588	1	23616.0	23616.0	0.9006961902920132	0.9211951266679559	0.9022432798298201	0.02049893637594269	chr12:124887088-124887588|SCARB1
SCD|chr10:102130287-102131414:.|SCD	0.043021	0.09913	0.10279100000000001	chr10	100370530	100371657	SCD	False	-0.0453927160961344	100346764	chr10:100370649-100371688	0	24329.5	24329.5	0.9893637594275768	0.9897505318120287	0.9773738155095726	0.0003867723844518389	chr10:100370649-100371688|SCD
SCG3|chr15:51944318-51944818:.|SCG3	0.031713	0.023834	0.040066000000000004	chr15	51652121	51652621	SCG3	True	-0.0541040773049689	51681102	chr15:51652100-51653358	1	-28731.0	28731.0	0.9691549023399729	0.9561013343647263	0.9685747437632953	-0.013053567975246594	chr15:51652100-51653358|SCG3
SCG3|chr15:51964268-51964997:.|SCG3	0.041315	0.036204	0.047673	chr15	51672071	51672800	SCG3	True	-0.0424690122790455	51681102	chr15:51672090-51672831	1	-8666.5	8666.5	0.9732160123767163	0.9682846644749565	0.9759234190678786	-0.004931347901759753	chr15:51672090-51672831|SCG3
SCO2|chr22:50417977-50418477:.|SCO2	0.00011899999999999999	0.0	0.0	chr22	49979548	49980048	SCO2	False	0.00801670064593174	50525355	chr22:49979515-49980015	0	-545557.0	545557.0	0.07488880293947012	0.07653258557339006	0.186569328949913	0.0016437826339199407	chr22:49979515-49980015|SCO2
SCP2|chr1:53140352-53141204:.|SCP2	0.002384	0.002559	0.003432	chr1	52674680	52675532	SCP2	False	0.0120071869769716	52926978	chr1:52674414-52675663	0	-251872.0	251872.0	0.7928833881260878	0.7619415973699478	0.7656642815702959	-0.03094179075614001	chr1:52674414-52675663|SCP2
SDAD1|chr4:77724512-77725012:.|SDAD1	0.000349	0.000325	0.00040899999999999997	chr4	76803359	76803859	SDAD1	False	-0.0155269862763683	75990712	chr4:76803381-76803881	0	812897.0	812897.0	0.40601431057822474	0.3887545929220654	0.35288145426416556	-0.017259717656159357	chr4:76803381-76803881|SDAD1
SDF2|chr17:27199641-27200541:.|SDF2	0.002893	0.005418	0.002855	chr17	28872623	28873523	SDF2	False	0.00737781338392795	28661922	chr17:28872095-28874190	0	211151.0	211151.0	0.7657126281183524	0.8596016244440147	0.7948172500483466	0.09388899632566228	chr17:28872095-28874190|SDF2
SDHAF1|chr19:36310827-36311327:.|SDHAF1	0.001004	0.000426	0.00074	chr19	35819925	35820425	SDHAF1	False	-0.0324262338801411	35994937	chr19:35819499-35820413	0	-174762.0	174762.0	0.5193386192225875	0.43337845677818604	0.5941307290659447	-0.08596016244440147	chr19:35819499-35820413|SDHAF1
SDHAF2|chr11:61809348-61810280:.|SDHAF2	0.000459	0.000426	0.00037799999999999997	chr11	62041876	62042808	SDHAF2	False	0.00733644782336373	61429874	chr11:62041296-62042438	0	612468.0	612468.0	0.39344420808354286	0.43337845677818604	0.40949526203829045	0.03993424869464318	chr11:62041296-62042438|SDHAF2
SDHB|chr1:17767806-17768306:.|SDHB	0.001583	0.003554	0.0031739999999999997	chr1	17441310	17441810	SDHB	True	-0.0896782058856451	17053920	chr1:17441327-17442083	1	387640.0	387640.0	0.7818603751692129	0.8079675111197061	0.6899052407658093	0.026107135950493188	chr1:17441327-17442083|SDHB
SDHC|chr1:160331839-160332651:.|SDHC	0.000877	0.001066	0.001283	chr1	160362049	160362861	SDHC	False	-0.0474852804366743	161314125	chr1:160362053-160362855	0	-951670.0	951670.0	0.626958035196287	0.6113904467221041	0.5624637400889576	-0.015567588474182936	chr1:160362053-160362855|SDHC
SDHC|chr1:160635218-160636001:.|SDHC	0.000795	0.001086	0.001126	chr1	160665428	160666211	SDHC	False	-0.0198540066957212	161314125	chr1:160665404-160666731	0	-648305.5	648305.5	0.6021562560433185	0.6154515567588474	0.5389189711854574	0.01329530071552898	chr1:160665404-160666731|SDHC
SDHC|chr1:161359469-161360284:.|SDHC	0.013784999999999999	0.006408	0.010546	chr1	161389679	161390494	SDHC	False	-0.0112835567407444	161314125	chr1:161389708-161390769	0	75961.5	75961.5	0.910268806807194	0.8753625991104235	0.9405337458905434	-0.03490620769677055	chr1:161389708-161390769|SDHC
SDHC|chr1:161456740-161457702:.|SDHC	0.001994	0.00176	0.002254	chr1	161486950	161487912	SDHC	False	-0.005994380638711929	161314125	chr1:161486962-161488125	0	173306.0	173306.0	0.7277122413459679	0.7003480951460066	0.7321117772191066	-0.027364146199961303	chr1:161486962-161488125|SDHC
SDHC|chr1:161472751-161473251:.|SDHC	0.0011560000000000001	0.001271	0.001399	chr1	161502961	161503461	SDHC	False	-0.006434555637415571	161314125	chr1:161502961-161503461	0	189086.0	189086.0	0.6419938116418488	0.6454747631019145	0.6243473216012376	0.003480951460065773	chr1:161502961-161503461|SDHC
SDHC|chr1:161581112-161582791:.|SDHC	0.0041789999999999996	0.007455	0.0067989999999999995	chr1	161611322	161613001	SDHC	False	1.88433045800185e-05	161314125	chr1:161611132-161612265,chr1:161612280-161612780,chr1:161612838-161613551	0	298036.5	298036.5	0.8734287371881647	0.886965770643976	0.8454844324115258	0.013537033455811254	chr1:161611132-161612265,chr1:161612280-161612780,chr1:161612838-161613551|SDHC
SDHC|chr1:161591068-161591699:.|SDHC	0.0069	0.005546	0.005174	chr1	161621278	161621909	SDHC	False	-0.032405063547012995	161314125	chr1:161621290-161625040	0	307468.5	307468.5	0.8478050667182363	0.8617288725584993	0.8956198027460839	0.013923805840262982	chr1:161621290-161625040|SDHC
SDHC|chr1:161699958-161700458:.|SDHC	0.0	0.0	0.0	chr1	161730168	161730668	SDHC	False	-0.00142625441589261	161314125		0	416293.0	416293.0	0.07488880293947012	0.07653258557339006	0.06488106749178109	0.0016437826339199407	nan|SDHC
SDHC|chr1:162025689-162026189:.|SDHC	0.000236	6.3e-05	5.9e-05	chr1	162055899	162056399	SDHC	False	-0.0144250604819378	161314125	chr1:162055674-162056436	0	742024.0	742024.0	0.18565074453684008	0.19609359891703732	0.2777509185844131	0.010442854380197236	chr1:162055674-162056436|SDHC
SEC11A|chr15:85491605-85492105:.|SEC11A	0.0	0.0	0.0	chr15	84948374	84948874	SEC11A	False	0.0150833767357015	84716210		0	232414.0	232414.0	0.07488880293947012	0.07653258557339006	0.06488106749178109	0.0016437826339199407	nan|SEC11A
SEC11A|chr15:85492796-85494509:.|SEC11A	0.004222999999999999	0.005099	0.005154	chr15	84949565	84951278	SEC11A	False	0.0351582486630533	84716210	chr15:84950079-84951600	0	234211.5	234211.5	0.8474182943337846	0.8503190872171726	0.8472732546896151	0.0029007928833880703	chr15:84950079-84951600|SEC11A
SEC11A|chr15:85503733-85504707:.|SEC11A	0.001809	0.0023420000000000003	0.002327	chr15	84960502	84961476	SEC11A	False	0.0375075263711004	84716210	chr15:84960063-84961444	0	244779.0	244779.0	0.7327886288918971	0.7475343260491201	0.7148520595629472	0.014745697157222959	chr15:84960063-84961444|SEC11A
SEC11A|chr15:85731234-85731734:.|SEC11A	0.0	0.0	0.0	chr15	85188003	85188503	SEC11A	False	0.0562704370217084	84716210		0	472043.0	472043.0	0.07488880293947012	0.07653258557339006	0.06488106749178109	0.0016437826339199407	nan|SEC11A
SEC11C|chr18:57548803-57550044:.|SEC11C	0.00141	0.0035549999999999996	0.0023239999999999997	chr18	59881571	59882812	SEC11C	False	0.0108166213177683	59139606	chr18:59881267-59883384	0	742585.5	742585.5	0.7326435892477278	0.8081125507638754	0.6667472442467608	0.07546896151614768	chr18:59881267-59883384|SEC11C
SEC14L1|chr17:74597627-74598614:.|SEC14L1	0.0014060000000000001	0.002041	0.002936	chr17	76601545	76602532	SEC14L1	False	0.0144061860746596	77140672	chr17:76601620-76602418	0	-538633.5	538633.5	0.7704022432798299	0.7272771224134597	0.6661670856700832	-0.043125120866370215	chr17:76601620-76602418|SEC14L1
SEC14L1|chr17:74655679-74656670:.|SEC14L1	0.001362	0.0014039999999999999	0.00268	chr17	76659597	76660588	SEC14L1	False	0.0062631053976343	77140672	chr17:76659167-76660771	0	-480579.5	480579.5	0.756091665055115	0.6619125894411139	0.6604138464513634	-0.09417907561400118	chr17:76659167-76660771|SEC14L1
SEC31A|chr4:84540055-84540555:.|SEC31A	0.000132	0.000144	0.000151	chr4	83618902	83619402	SEC31A	False	-0.0119296121158076	82891030	chr4:83618947-83619898	0	728122.0	728122.0	0.2634886869077548	0.2725294913943144	0.19841423322374782	0.00904080448655964	chr4:83618947-83619898|SEC31A
SEC31A|chr4:84550993-84551751:.|SEC31A	0.0005070000000000001	0.000397	0.000877	chr4	83629840	83630598	SEC31A	False	0.0168632007781435	82891030	chr4:83630109-83630609	0	739189.0	739189.0	0.5521175788048733	0.42051827499516536	0.4326049120092825	-0.13159930380970797	chr4:83630109-83630609|SEC31A
SEC61A1|chr3:127292685-127293205:*|SEC61A1	0.0	0.0	0.0	chr3	127573842	127574362	SEC61A1	False	0.01618765	128052118		0	-478016.0	478016.0	0.07488880293947012	0.07653258557339006	0.06488106749178109	0.0016437826339199407	nan|SEC61A1
SEC61A1|chr3:127303265-127303845:*|SEC61A1	0.0	0.0	0.0	chr3	127584422	127585002	SEC61A1	False	-0.00073661	128052118		0	-467406.0	467406.0	0.07488880293947012	0.07653258557339006	0.06488106749178109	0.0016437826339199407	nan|SEC61A1
SEC61A1|chr3:127314125-127314645:*|SEC61A1	0.0	0.0	0.0	chr3	127595282	127595802	SEC61A1	False	-0.02985505	128052118		0	-456576.0	456576.0	0.07488880293947012	0.07653258557339006	0.06488106749178109	0.0016437826339199407	nan|SEC61A1
SEC61A1|chr3:127348905-127349405:*|SEC61A1	0.000381	0.000202	0.000458	chr3	127630062	127630562	SEC61A1	False	-0.00543645	128052118	chr3:127630002-127630502	0	-421806.0	421806.0	0.4261264745697157	0.315799651904854	0.3698027460839296	-0.11032682266486171	chr3:127630002-127630502|SEC61A1
SEC61A1|chr3:127353445-127353945:*|SEC61A1	0.0	0.0	0.0	chr3	127634602	127635102	SEC61A1	False	-0.0176351	128052118		0	-417266.0	417266.0	0.07488880293947012	0.07653258557339006	0.06488106749178109	0.0016437826339199407	nan|SEC61A1
SEC61A1|chr3:127402465-127403005:*|SEC61A1	0.000433	0.00032599999999999996	0.000174	chr3	127683622	127684162	SEC61A1	False	0.012623899999999999	128052118	chr3:127683663-127684408	0	-368226.0	368226.0	0.28103848385225294	0.3891897118545736	0.396345000966931	0.10815122800232063	chr3:127683663-127684408|SEC61A1
SEC61A1|chr3:127414885-127415485:*|SEC61A1	0.002353	0.001411	0.00133	chr3	127696042	127696642	SEC61A1	False	-0.05006735	128052118	chr3:127695872-127698106	0	-355776.0	355776.0	0.6340649777605879	0.6627828273061304	0.7628601817830207	0.028717849545542462	chr3:127695872-127698106|SEC61A1
SEC61A1|chr3:127416205-127416705:*|SEC61A1	0.002353	0.001411	0.00133	chr3	127697362	127697862	SEC61A1	False	0.01964615	128052118	chr3:127695872-127698106	0	-354506.0	354506.0	0.6340649777605879	0.6627828273061304	0.7628601817830207	0.028717849545542462	chr3:127695872-127698106|SEC61A1
SEC61A1|chr3:127419965-127420485:*|SEC61A1	0.001451	0.0016239999999999998	0.001235	chr3	127701122	127701642	SEC61A1	False	0.00306636	128052118	chr3:127701169-127702598	0	-350736.0	350736.0	0.6202862115644943	0.68565074453684	0.673370721330497	0.06536453297234579	chr3:127701169-127702598|SEC61A1
SEC61A1|chr3:127420905-127421445:*|SEC61A1	0.001451	0.0016239999999999998	0.001235	chr3	127702062	127702602	SEC61A1	False	-0.01122412	128052118	chr3:127701169-127702598	0	-349786.0	349786.0	0.6202862115644943	0.68565074453684	0.673370721330497	0.06536453297234579	chr3:127701169-127702598|SEC61A1
SEC61A1|chr3:127425785-127426285:*|SEC61A1	0.001332	0.001529	0.001196	chr3	127706942	127707442	SEC61A1	False	-0.04196438	128052118	chr3:127706142-127707458	0	-344926.0	344926.0	0.6133726551924192	0.6756913556372075	0.6554341520015471	0.062318700444788266	chr3:127706142-127707458|SEC61A1
SEC61A1|chr3:127448265-127448765:*|SEC61A1	0.0	0.0	0.0	chr3	127729422	127729922	SEC61A1	False	-0.02043008	128052118		0	-322446.0	322446.0	0.07488880293947012	0.07653258557339006	0.06488106749178109	0.0016437826339199407	nan|SEC61A1
SEC61A1|chr3:127609345-127609845:*|SEC61A1	0.0	0.0	0.0	chr3	127890502	127891002	SEC61A1	False	-0.04188447	128052118		0	-161366.0	161366.0	0.07488880293947012	0.07653258557339006	0.06488106749178109	0.0016437826339199407	nan|SEC61A1
SEC61A1|chr3:127729945-127730485:*|SEC61A1	0.015846000000000002	0.012816	0.010345	chr3	128011102	128011642	SEC61A1	False	-0.03517619	128052118	chr3:128009904-128011609	0	-40746.0	40746.0	0.9086250241732741	0.9286404950686521	0.9472055695223361	0.02001547089537803	chr3:128009904-128011609|SEC61A1
SEC61A1|chr3:127795605-127796485:*|SEC61A1	0.07553	0.081798	0.098126	chr3	128076762	128077642	SEC61A1	False	-0.04151956	128052118	chr3:128075522-128076838,chr3:128076852-128077868	0	25084.0	25084.0	0.9888802939470122	0.9873332044092051	0.989170373235351	-0.0015470895378070226	chr3:128075522-128076838,chr3:128076852-128077868|SEC61A1
SEC61A1|chr3:127799065-127799585:*|SEC61A1	0.0	0.0	0.0	chr3	128080222	128080742	SEC61A1	False	-0.05418909	128052118		0	28364.0	28364.0	0.07488880293947012	0.07653258557339006	0.06488106749178109	0.0016437826339199407	nan|SEC61A1
SEC61A1|chr3:127847065-127847565:*|SEC61A1	0.0	0.0	0.0	chr3	128128222	128128722	SEC61A1	False	-0.02720354	128052118		0	76354.0	76354.0	0.07488880293947012	0.07653258557339006	0.06488106749178109	0.0016437826339199407	nan|SEC61A1
SEC61A1|chr3:127852385-127852885:*|SEC61A1	0.0039030000000000002	0.002254	0.001702	chr3	128133542	128134042	SEC61A1	False	0.02417754	128052118	chr3:128131793-128133935	0	81674.0	81674.0	0.680284277702572	0.7413943144459486	0.8369754399535874	0.06111003674337656	chr3:128131793-128133935|SEC61A1
SEC61A1|chr3:127864025-127865005:*|SEC61A1	0.002572	0.002041	0.002179	chr3	128145182	128146162	SEC61A1	False	-0.04289854	128052118	chr3:128144539-128145710	0	93554.0	93554.0	0.7223941210597563	0.7272771224134597	0.7774608392960742	0.004883001353703342	chr3:128144539-128145710|SEC61A1
SEC61A1|chr3:127889705-127890205:*|SEC61A1	0.002702	0.0	0.0	chr3	128170862	128171362	SEC61A1	False	0.01660438	128052118	chr3:128170831-128171331	0	118994.0	118994.0	0.07488880293947012	0.07653258557339006	0.7851479404370528	0.0016437826339199407	chr3:128170831-128171331|SEC61A1
SEC61A1|chr3:127909265-127909825:*|SEC61A1	0.0	0.0	0.0	chr3	128190422	128190982	SEC61A1	False	0.09365797	128052118		0	138584.0	138584.0	0.07488880293947012	0.07653258557339006	0.06488106749178109	0.0016437826339199407	nan|SEC61A1
SEC61A1|chr3:127912465-127912965:*|SEC61A1	0.0	0.0	0.0	chr3	128193622	128194122	SEC61A1	False	-0.02419464	128052118		0	141754.0	141754.0	0.07488880293947012	0.07653258557339006	0.06488106749178109	0.0016437826339199407	nan|SEC61A1
SEC61A1|chr3:127914145-127914685:*|SEC61A1	0.000672	0.00043099999999999996	0.000405	chr3	128195302	128195842	SEC61A1	False	0.03768452	128052118	chr3:128195350-128196304	0	143454.0	143454.0	0.4041771417520789	0.4354090117965577	0.4985496035583059	0.031231870044478804	chr3:128195350-128196304|SEC61A1
SEC61A1|chr3:127945565-127946125:*|SEC61A1	0.002593	0.000907	0.000685	chr3	128226722	128227282	SEC61A1	False	0.04529126	128052118	chr3:128226134-128227697	0	174884.0	174884.0	0.5049796944498163	0.5801102301295687	0.7791046219299942	0.07513053567975247	chr3:128226134-128227697|SEC61A1
SEC61A1|chr3:127985205-127985705:*|SEC61A1	0.0	0.0	0.0	chr3	128266362	128266862	SEC61A1	False	-0.02510651	128052118		0	214494.0	214494.0	0.07488880293947012	0.07653258557339006	0.06488106749178109	0.0016437826339199407	nan|SEC61A1
SEC61A1|chr3:128058225-128059225:*|SEC61A1	0.001907	0.002535	0.0017989999999999998	chr3	128339382	128340382	SEC61A1	False	0.00047039	128052118	chr3:128338481-128340349	0	287764.0	287764.0	0.690388706246374	0.7610713595049313	0.7240862502417328	0.07068265325855727	chr3:128338481-128340349|SEC61A1
SEC61A1|chr3:128062345-128062845:*|SEC61A1	0.002735	0.003042	0.0041340000000000005	chr3	128343502	128344002	SEC61A1	False	-0.024215599999999997	128052118	chr3:128343243-128344432	0	291634.0	291634.0	0.8206826532585574	0.7884355057048926	0.7867917230709728	-0.03224714755366476	chr3:128343243-128344432|SEC61A1
SEC61A1|chr3:128063965-128064505:*|SEC61A1	0.000758	0.0006129999999999999	0.000598	chr3	128345122	128345662	SEC61A1	False	0.02940297	128052118	chr3:128344918-128345648	0	293274.0	293274.0	0.4801295687487913	0.5065751305356797	0.5289112357377683	0.026445561786888394	chr3:128344918-128345648|SEC61A1
SEC61A1|chr3:128072825-128073345:*|SEC61A1	0.000386	0.000323	0.000298	chr3	128353982	128354502	SEC61A1	False	0.00236709	128052118	chr3:128353935-128354435	0	302124.0	302124.0	0.3566041384645136	0.38773931541287954	0.37222007348675307	0.031135176948365928	chr3:128353935-128354435|SEC61A1
SEC61A1|chr3:128099505-128100005:*|SEC61A1	0.000479	0.000629	0.000388	chr3	128380662	128381162	SEC61A1	False	0.00888269	128052118	chr3:128380280-128381195	0	328794.0	328794.0	0.3974086250241733	0.5120866370141172	0.41834268033262423	0.11467801198994387	chr3:128380280-128381195|SEC61A1
SEC61A1|chr3:128102265-128102785:*|SEC61A1	0.000753	0.000817	0.000563	chr3	128383422	128383942	SEC61A1	False	-0.00502088	128052118	chr3:128383462-128384388	0	331564.0	331564.0	0.46896151614774706	0.5614484625797718	0.5274608392960742	0.09248694643202471	chr3:128383462-128384388|SEC61A1
SEC61A1|chr3:128128845-128129365:*|SEC61A1	0.006077	0.011484000000000001	0.007984999999999999	chr3	128410002	128410522	SEC61A1	False	-0.0010072000000000002	128052118	chr3:128409503-128410765	0	358144.0	358144.0	0.888512860181783	0.9217752852446335	0.8852252949139432	0.03326242506285049	chr3:128409503-128410765|SEC61A1
SEC61A1|chr3:128131325-128132705:*|SEC61A1	0.0017640000000000002	0.004266	0.002872	chr3	128412482	128413862	SEC61A1	False	0.01861463	128052118	chr3:128412898-128413398	0	361054.0	361054.0	0.7668729452717076	0.8318507058596016	0.7100174047573004	0.06497776058789406	chr3:128412898-128413398|SEC61A1
SEC61A1|chr3:128134065-128134565:*|SEC61A1	0.0021969999999999997	0.004338	0.0032700000000000003	chr3	128415222	128415722	SEC61A1	False	0.01940279	128052118	chr3:128415271-128415771	0	363354.0	363354.0	0.7864049506865209	0.8344614194546509	0.7496615741636047	0.04805646876812997	chr3:128415271-128415771|SEC61A1
SEC61A1|chr3:128134685-128136105:*|SEC61A1	0.007698	0.012208	0.008683	chr3	128415842	128417262	SEC61A1	False	-0.02148487	128052118	chr3:128415815-128417239	0	364434.0	364434.0	0.8952813769096887	0.9254012763488687	0.9035969831754013	0.03011989943918003	chr3:128415815-128417239|SEC61A1
SEC61A1|chr3:128143185-128143945:*|SEC61A1	0.001572	0.0028079999999999997	0.002204	chr3	128424342	128425102	SEC61A1	False	-0.03137836	128052118	chr3:128423857-128425108	0	372604.0	372604.0	0.7243279829820151	0.7766872945271708	0.6886965770643976	0.05235931154515572	chr3:128423857-128425108|SEC61A1
SEC61A1|chr3:128145125-128145805:*|SEC61A1	0.002822	0.0015300000000000001	0.0021030000000000003	chr3	128426282	128426962	SEC61A1	False	-0.05502652	128052118	chr3:128425812-128427063	0	374504.0	374504.0	0.7159156836201895	0.6757880487333204	0.7914329916843937	-0.0401276348868691	chr3:128425812-128427063|SEC61A1
SEC61A1|chr3:128175865-128176365:*|SEC61A1	0.00043099999999999996	0.0	0.000168	chr3	128457022	128457522	SEC61A1	False	0.04555757	128052118	chr3:128456497-128457577	0	405154.0	405154.0	0.2767839876232837	0.07653258557339006	0.39571649584219687	-0.20025140204989367	chr3:128456497-128457577|SEC61A1
SEC61A1|chr3:128201605-128202445:*|SEC61A1	0.0022600000000000003	0.004332	0.004183	chr3	128482762	128483602	SEC61A1	False	-0.00030181	128052118	chr3:128482762-128483541	0	431064.0	431064.0	0.822809901373042	0.834268033262425	0.7557048926706633	0.01145813188938305	chr3:128482762-128483541|SEC61A1
SEC61A1|chr3:128214185-128214725:*|SEC61A1	0.001685	0.0042710000000000005	0.003054	chr3	128495342	128495882	SEC61A1	False	-0.01608384	128052118	chr3:128495405-128496103	0	443494.0	443494.0	0.7752368980854767	0.8320440920518275	0.7010732933668536	0.05680719396635081	chr3:128495405-128496103|SEC61A1
SEC61A1|chr3:128215225-128216165:*|SEC61A1	0.004399	0.003035	0.004278	chr3	128496382	128497322	SEC61A1	False	-0.01619918	128052118	chr3:128496169-128498062	0	444734.0	444734.0	0.8254206149680913	0.7881937729646104	0.8513343647263585	-0.03722684200348092	chr3:128496169-128498062|SEC61A1
SEC61A1|chr3:128216385-128216885:*|SEC61A1	0.004399	0.003035	0.004278	chr3	128497542	128498042	SEC61A1	False	0.01872012	128052118	chr3:128496169-128498062	0	445674.0	445674.0	0.8254206149680913	0.7881937729646104	0.8513343647263585	-0.03722684200348092	chr3:128496169-128498062|SEC61A1
SEC61A1|chr3:128223685-128224185:*|SEC61A1	0.002286	0.0026190000000000002	0.0016870000000000001	chr3	128504842	128505342	SEC61A1	False	0.0320431	128052118	chr3:128503038-128505732	0	452974.0	452974.0	0.6792690001933862	0.7647940437052795	0.7578321407851479	0.08552504351189327	chr3:128503038-128505732|SEC61A1
SEC61A1|chr3:128251705-128252205:*|SEC61A1	0.001168	0.002486	0.001233	chr3	128532862	128533362	SEC61A1	False	0.09468097	128052118	chr3:128531969-128533396	0	480994.0	480994.0	0.6196093598917037	0.7580738735254303	0.6275865403210211	0.13846451363372658	chr3:128531969-128533396|SEC61A1
SEC61A1|chr3:128266145-128266645:*|SEC61A1	0.001801	0.00285	0.0036609999999999998	chr3	128547302	128547802	SEC61A1	False	-0.0072704	128052118	chr3:128547329-128547829	0	495434.0	495434.0	0.8023593115451557	0.7783310771610907	0.7139818216979308	-0.024028234384064984	chr3:128547329-128547829|SEC61A1
